row_id,engagement_score
89353,3.8010911535792
89354,3.4092922138509176
89355,3.781198059623447
89356,3.748539666785762
89357,3.7575335792819047
89358,3.138040841349352
89359,3.0841095409482215
89360,3.773795135019072
89361,3.748539666785762
89362,3.7659273784362255
89363,3.7283661893312434
89364,3.773795135019072
89365,3.7948060790161926
89366,3.3937276383491026
89367,3.7659273784362255
89368,3.7575335792819047
89369,3.156905278533494
89370,3.3977863761934297
89371,3.8070741280336446
89372,3.3506013005239446
89373,3.1775321121621842
89374,3.7575335792819047
89375,3.7948060790161926
89376,3.7948060790161926
89377,3.8070741280336446
89378,3.7575335792819047
89379,3.8070741280336446
89380,3.7659273784362255
89381,3.773795135019072
89382,3.7575335792819047
89383,3.3807843042408225
89384,3.8070741280336446
89385,3.8070741280336446
89386,3.195615757607045
89387,3.3665085322684876
89388,3.7388548491385953
89389,3.385234457254258
89390,3.7388548491385953
89391,3.3665085322684876
89392,3.788187311130919
89393,3.1043220804622815
89394,3.7948060790161926
89395,3.7388548491385953
89396,3.385234457254258
89397,3.3937276383491026
89398,3.4092922138509176
89399,3.110497183636534
89400,3.3807843042408225
89401,3.3895461662646196
89402,3.385234457254258
89403,3.788187311130919
89404,3.361404933299746
89405,3.788187311130919
89406,3.7283661893312434
89407,3.7948060790161926
89408,3.1276258331479783
89409,3.773795135019072
89410,3.1429868224571296
89411,3.3761867050917798
89412,3.4199104447285773
89413,3.8010911535792
89414,3.371431756921181
89415,3.3895461662646196
89416,3.3326511512432306
89417,3.3561075191862546
89418,3.8010911535792
89419,3.7283661893312434
89420,3.3807843042408225
89421,3.7575335792819047
89422,3.7948060790161926
89423,3.8010911535792
89424,3.8127823313160927
89425,3.7575335792819047
89426,3.748539666785762
89427,3.3977863761934297
89428,3.7659273784362255
89429,3.7948060790161926
89430,3.060764830632699
89431,3.3561075191862546
89432,3.1276258331479783
89433,3.773795135019072
89434,3.7575335792819047
89435,3.195615757607045
89436,3.1736315245728437
89437,3.371431756921181
89438,3.361404933299746
89439,3.3761867050917798
89440,3.773795135019072
89441,3.1886479118021134
89442,3.781198059623447
89443,3.3895461662646196
89444,3.8127823313160927
89445,3.7283661893312434
89446,3.3761867050917798
89447,3.4329000274027406
89448,3.8010911535792
89449,3.748539666785762
89450,3.7659273784362255
89451,3.788187311130919
89452,3.781198059623447
89453,3.371431756921181
89454,3.4092922138509176
89455,3.7575335792819047
89456,3.818239560845716
89457,3.3807843042408225
89458,3.8010911535792
89459,3.7575335792819047
89460,3.1043220804622815
89461,3.3761867050917798
89462,3.7575335792819047
89463,3.1655055815647803
89464,3.7283661893312434
89465,3.773795135019072
89466,3.7659273784362255
89467,3.371431756921181
89468,3.4092922138509176
89469,3.1276258331479783
89470,3.161268086161587
89471,3.7283661893312434
89472,3.7659273784362255
89473,3.7575335792819047
89474,3.3937276383491026
89475,3.3937276383491026
89476,3.3807843042408225
89477,3.3977863761934297
89478,3.097881790551731
89479,3.828482007948594
89480,3.3665085322684876
89481,3.4092922138509176
89482,3.3807843042408225
89483,3.7575335792819047
89484,3.7948060790161926
89485,3.1329244717858593
89486,3.7948060790161926
89487,3.781198059623447
89488,3.1164276559350093
89489,3.7283661893312434
89490,3.828482007948594
89491,3.7948060790161926
89492,3.3807843042408225
89493,3.781198059623447
89494,3.773795135019072
89495,3.8070741280336446
89496,3.3561075191862546
89497,3.4017292562136268
89498,3.8070741280336446
89499,3.3506013005239446
89500,3.1736315245728437
89501,3.0689528216580593
89502,3.7948060790161926
89503,3.788187311130919
89504,3.3761867050917798
89505,3.7169307922107224
89506,3.3895461662646196
89507,3.3761867050917798
89508,3.7575335792819047
89509,3.416461355103222
89510,3.7948060790161926
89511,3.773795135019072
89512,3.7169307922107224
89513,3.788187311130919
89514,3.3807843042408225
89515,3.385234457254258
89516,3.0689528216580593
89517,3.788187311130919
89518,3.7659273784362255
89519,3.7948060790161926
89520,3.7575335792819047
89521,3.7388548491385953
89522,3.4199104447285773
89523,3.7283661893312434
89524,3.385234457254258
89525,3.773795135019072
89526,3.823466664562535
89527,3.181331772269564
89528,3.361404933299746
89529,3.823466664562535
89530,3.7575335792819047
89531,3.7948060790161926
89532,3.773795135019072
89533,3.3761867050917798
89534,3.138040841349352
89535,3.3506013005239446
89536,3.7948060790161926
89537,3.3448694929559815
89538,3.8010911535792
89539,3.147773178759803
89540,3.3665085322684876
89541,3.7659273784362255
89542,3.3937276383491026
89543,3.161268086161587
89544,3.7659273784362255
89545,3.3761867050917798
89546,3.788187311130919
89547,3.781198059623447
89548,3.198978939049115
89549,3.773795135019072
89550,3.7659273784362255
89551,3.110497183636534
89552,3.8070741280336446
89553,3.3895461662646196
89554,3.7948060790161926
89555,3.781198059623447
89556,3.7659273784362255
89557,3.7948060790161926
89558,3.7659273784362255
89559,3.1329244717858593
89560,3.3448694929559815
89561,3.7388548491385953
89562,3.7388548491385953
89563,3.4092922138509176
89564,3.3388932198999624
89565,3.7948060790161926
89566,3.3807843042408225
89567,3.748539666785762
89568,3.0841095409482215
89569,3.3448694929559815
89570,3.138040841349352
89571,3.7659273784362255
89572,3.8127823313160927
89573,3.3665085322684876
89574,3.371431756921181
89575,3.0767210146587494
89576,3.8070741280336446
89577,3.3895461662646196
89578,3.823466664562535
89579,3.7283661893312434
89580,3.7948060790161926
89581,3.773795135019072
89582,3.181331772269564
89583,3.3506013005239446
89584,3.1429868224571296
89585,3.773795135019072
89586,3.3761867050917798
89587,3.7659273784362255
89588,3.371431756921181
89589,3.781198059623447
89590,3.8010911535792
89591,3.185035494983011
89592,3.060764830632699
89593,3.1429868224571296
89594,3.181331772269564
89595,3.8070741280336446
89596,3.4092922138509176
89597,3.781198059623447
89598,3.4092922138509176
89599,3.371431756921181
89600,3.110497183636534
89601,3.7575335792819047
89602,3.7659273784362255
89603,3.3665085322684876
89604,3.7659273784362255
89605,3.161268086161587
89606,3.3761867050917798
89607,3.12213176851169
89608,3.8010911535792
89609,3.8070741280336446
89610,3.060764830632699
89611,3.748539666785762
89612,3.788187311130919
89613,3.781198059623447
89614,3.3977863761934297
89615,3.8010911535792
89616,3.3506013005239446
89617,3.781198059623447
89618,3.788187311130919
89619,3.7659273784362255
89620,3.3561075191862546
89621,3.326119060741781
89622,3.385234457254258
89623,3.773795135019072
89624,3.788187311130919
89625,3.40556259615924
89626,3.7283661893312434
89627,3.1329244717858593
89628,3.3326511512432306
89629,3.3895461662646196
89630,3.7388548491385953
89631,3.416461355103222
89632,3.7388548491385953
89633,3.7575335792819047
89634,3.7659273784362255
89635,3.3807843042408225
89636,3.4017292562136268
89637,3.748539666785762
89638,3.7388548491385953
89639,3.312070012428013
89640,3.7948060790161926
89641,3.7283661893312434
89642,3.828482007948594
89643,3.748539666785762
89644,3.7948060790161926
89645,3.4017292562136268
89646,3.7388548491385953
89647,3.7948060790161926
89648,3.091153077772256
89649,3.198978939049115
89650,3.788187311130919
89651,3.823466664562535
89652,3.7948060790161926
89653,3.385234457254258
89654,3.3561075191862546
89655,3.8010911535792
89656,3.3937276383491026
89657,3.361404933299746
89658,3.7388548491385953
89659,3.8070741280336446
89660,3.773795135019072
89661,3.181331772269564
89662,3.773795135019072
89663,3.773795135019072
89664,3.3937276383491026
89665,3.4017292562136268
89666,3.4092922138509176
89667,3.416461355103222
89668,3.7659273784362255
89669,3.385234457254258
89670,3.781198059623447
89671,3.3561075191862546
89672,3.371431756921181
89673,3.781198059623447
89674,3.181331772269564
89675,3.3977863761934297
89676,3.361404933299746
89677,3.7659273784362255
89678,3.781198059623447
89679,3.3977863761934297
89680,3.7948060790161926
89681,3.7659273784362255
89682,3.8010911535792
89683,3.3807843042408225
89684,3.7659273784362255
89685,3.319269279179486
89686,3.773795135019072
89687,3.1655055815647803
89688,3.0767210146587494
89689,3.8010911535792
89690,3.3665085322684876
89691,3.40556259615924
89692,3.0841095409482215
89693,3.818239560845716
89694,3.748539666785762
89695,3.7283661893312434
89696,3.3977863761934297
89697,3.138040841349352
89698,3.361404933299746
89699,3.3977863761934297
89700,3.097881790551731
89701,3.8127823313160927
89702,3.3807843042408225
89703,3.3665085322684876
89704,3.7948060790161926
89705,3.138040841349352
89706,3.3665085322684876
89707,3.7388548491385953
89708,3.788187311130919
89709,3.385234457254258
89710,3.7659273784362255
89711,3.198978939049115
89712,3.7043642200895066
89713,3.1276258331479783
89714,3.8070741280336446
89715,3.788187311130919
89716,3.2467207192263117
89717,3.788187311130919
89718,3.7659273784362255
89719,3.818239560845716
89720,3.3895461662646196
89721,3.097881790551731
89722,3.3761867050917798
89723,3.7388548491385953
89724,3.4265590478625487
89725,3.3761867050917798
89726,3.3807843042408225
89727,3.371431756921181
89728,3.788187311130919
89729,3.773795135019072
89730,3.385234457254258
89731,3.748539666785762
89732,3.1886479118021134
89733,3.198978939049115
89734,3.773795135019072
89735,3.773795135019072
89736,3.412923478410234
89737,3.198978939049115
89738,3.8070741280336446
89739,3.773795135019072
89740,3.7283661893312434
89741,3.0767210146587494
89742,3.3807843042408225
89743,3.3388932198999624
89744,3.3761867050917798
89745,3.7575335792819047
89746,3.3807843042408225
89747,3.091153077772256
89748,3.211705852269877
89749,3.110497183636534
89750,3.781198059623447
89751,3.7659273784362255
89752,3.788187311130919
89753,3.788187311130919
89754,3.3895461662646196
89755,3.7659273784362255
89756,3.748539666785762
89757,3.8010911535792
89758,3.8010911535792
89759,3.3506013005239446
89760,3.361404933299746
89761,3.4017292562136268
89762,3.091153077772256
89763,3.361404933299746
89764,3.1655055815647803
89765,3.8127823313160927
89766,3.1655055815647803
89767,3.3761867050917798
89768,3.0767210146587494
89769,3.781198059623447
89770,3.3665085322684876
89771,3.748539666785762
89772,3.3895461662646196
89773,3.781198059623447
89774,3.8070741280336446
89775,3.385234457254258
89776,3.748539666785762
89777,3.8070741280336446
89778,3.781198059623447
89779,3.818239560845716
89780,3.4232750183270286
89781,3.7575335792819047
89782,3.8010911535792
89783,3.8070741280336446
89784,3.781198059623447
89785,3.7575335792819047
89786,3.8127823313160927
89787,3.3807843042408225
89788,3.823466664562535
89789,3.7575335792819047
89790,3.12213176851169
89791,3.748539666785762
89792,3.4092922138509176
89793,3.385234457254258
89794,3.0767210146587494
89795,3.3665085322684876
89796,3.3807843042408225
89797,3.7948060790161926
89798,3.361404933299746
89799,3.3326511512432306
89800,3.8010911535792
89801,3.0521102552700863
89802,3.3807843042408225
89803,3.781198059623447
89804,3.748539666785762
89805,3.3761867050917798
89806,3.8070741280336446
89807,3.8127823313160927
89808,3.8070741280336446
89809,3.195615757607045
89810,3.1886479118021134
89811,3.147773178759803
89812,3.788187311130919
89813,3.818239560845716
89814,3.748539666785762
89815,3.3448694929559815
89816,3.1429868224571296
89817,3.361404933299746
89818,3.1736315245728437
89819,3.773795135019072
89820,3.7659273784362255
89821,3.3937276383491026
89822,3.412923478410234
89823,3.1655055815647803
89824,3.3506013005239446
89825,3.788187311130919
89826,3.8127823313160927
89827,3.7575335792819047
89828,3.788187311130919
89829,3.8010911535792
89830,3.3761867050917798
89831,3.773795135019072
89832,3.7388548491385953
89833,3.833301852248511
89834,3.788187311130919
89835,3.091153077772256
89836,3.110497183636534
89837,3.223408171010225
89838,3.3665085322684876
89839,3.748539666785762
89840,3.0841095409482215
89841,3.7948060790161926
89842,3.3977863761934297
89843,3.7659273784362255
89844,3.3807843042408225
89845,3.7388548491385953
89846,3.781198059623447
89847,3.1329244717858593
89848,3.7659273784362255
89849,3.091153077772256
89850,3.7575335792819047
89851,3.3761867050917798
89852,3.1696246229951144
89853,3.7659273784362255
89854,3.371431756921181
89855,3.773795135019072
89856,3.1524096922159783
89857,3.7388548491385953
89858,3.7948060790161926
89859,3.3506013005239446
89860,3.748539666785762
89861,3.781198059623447
89862,3.7043642200895066
89863,3.7388548491385953
89864,3.1886479118021134
89865,3.8010911535792
89866,3.7388548491385953
89867,3.7948060790161926
89868,3.7575335792819047
89869,3.7659273784362255
89870,3.361404933299746
89871,3.7659273784362255
89872,3.8070741280336446
89873,3.3937276383491026
89874,3.7659273784362255
89875,3.748539666785762
89876,3.371431756921181
89877,3.7388548491385953
89878,3.8424113663102073
89879,3.773795135019072
89880,3.3937276383491026
89881,3.3807843042408225
89882,3.326119060741781
89883,3.156905278533494
89884,3.7659273784362255
89885,3.7169307922107224
89886,3.8127823313160927
89887,3.7283661893312434
89888,3.3506013005239446
89889,3.371431756921181
89890,3.7283661893312434
89891,3.7659273784362255
89892,3.3326511512432306
89893,3.788187311130919
89894,3.7283661893312434
89895,3.1524096922159783
89896,3.818239560845716
89897,3.1655055815647803
89898,3.3665085322684876
89899,3.7575335792819047
89900,3.8010911535792
89901,3.773795135019072
89902,3.312070012428013
89903,3.7948060790161926
89904,3.8010911535792
89905,3.788187311130919
89906,3.8070741280336446
89907,3.7948060790161926
89908,3.3448694929559815
89909,3.0841095409482215
89910,3.1655055815647803
89911,3.1655055815647803
89912,3.818239560845716
89913,3.3506013005239446
89914,3.8127823313160927
89915,3.7283661893312434
89916,3.7575335792819047
89917,3.3937276383491026
89918,3.781198059623447
89919,3.156905278533494
89920,3.7575335792819047
89921,3.7575335792819047
89922,3.147773178759803
89923,3.1736315245728437
89924,3.748539666785762
89925,3.12213176851169
89926,3.385234457254258
89927,3.3448694929559815
89928,3.147773178759803
89929,3.773795135019072
89930,3.097881790551731
89931,3.828482007948594
89932,3.371431756921181
89933,3.7948060790161926
89934,3.4092922138509176
89935,3.3561075191862546
89936,3.1276258331479783
89937,3.3761867050917798
89938,3.8070741280336446
89939,3.748539666785762
89940,3.773795135019072
89941,3.3448694929559815
89942,3.773795135019072
89943,3.161268086161587
89944,3.748539666785762
89945,3.412923478410234
89946,3.8010911535792
89947,3.1921733290701426
89948,3.1696246229951144
89949,3.781198059623447
89950,3.3807843042408225
89951,3.781198059623447
89952,3.40556259615924
89953,3.3388932198999624
89954,3.788187311130919
89955,3.3665085322684876
89956,3.781198059623447
89957,3.3506013005239446
89958,3.371431756921181
89959,3.3977863761934297
89960,3.361404933299746
89961,3.7043642200895066
89962,3.1655055815647803
89963,3.312070012428013
89964,3.1043220804622815
89965,3.781198059623447
89966,3.748539666785762
89967,3.3448694929559815
89968,3.3561075191862546
89969,3.3388932198999624
89970,3.7948060790161926
89971,3.0689528216580593
89972,3.1524096922159783
89973,3.8010911535792
89974,3.7283661893312434
89975,3.3807843042408225
89976,3.1736315245728437
89977,3.7948060790161926
89978,3.319269279179486
89979,3.147773178759803
89980,3.3448694929559815
89981,3.7948060790161926
89982,3.8070741280336446
89983,3.1276258331479783
89984,3.773795135019072
89985,3.7948060790161926
89986,3.385234457254258
89987,3.773795135019072
89988,3.3448694929559815
89989,3.7388548491385953
89990,3.788187311130919
89991,3.7575335792819047
89992,3.748539666785762
89993,3.8127823313160927
89994,3.788187311130919
89995,3.156905278533494
89996,3.788187311130919
89997,3.7948060790161926
89998,3.361404933299746
89999,3.3561075191862546
90000,3.773795135019072
90001,3.8127823313160927
90002,3.788187311130919
90003,3.4359636560604034
90004,3.3761867050917798
90005,3.8070741280336446
90006,3.7169307922107224
90007,3.781198059623447
90008,3.361404933299746
90009,3.7659273784362255
90010,3.823466664562535
90011,3.7575335792819047
90012,3.788187311130919
90013,3.7575335792819047
90014,3.4017292562136268
90015,3.3807843042408225
90016,3.823466664562535
90017,3.091153077772256
90018,3.8010911535792
90019,3.773795135019072
90020,3.781198059623447
90021,3.3448694929559815
90022,3.161268086161587
90023,3.7388548491385953
90024,3.161268086161587
90025,3.7043642200895066
90026,3.7283661893312434
90027,3.3561075191862546
90028,3.3448694929559815
90029,3.8070741280336446
90030,3.3448694929559815
90031,3.7948060790161926
90032,3.0689528216580593
90033,3.1429868224571296
90034,3.8010911535792
90035,3.788187311130919
90036,3.385234457254258
90037,3.7575335792819047
90038,3.4199104447285773
90039,3.7388548491385953
90040,3.3561075191862546
90041,3.748539666785762
90042,3.788187311130919
90043,3.1329244717858593
90044,3.3807843042408225
90045,3.3665085322684876
90046,3.8127823313160927
90047,3.773795135019072
90048,3.7388548491385953
90049,3.8127823313160927
90050,3.371431756921181
90051,3.097881790551731
90052,3.8127823313160927
90053,3.7575335792819047
90054,3.781198059623447
90055,3.7659273784362255
90056,3.7948060790161926
90057,3.788187311130919
90058,3.0689528216580593
90059,3.385234457254258
90060,3.361404933299746
90061,3.3807843042408225
90062,3.3807843042408225
90063,3.3937276383491026
90064,3.773795135019072
90065,3.3665085322684876
90066,3.781198059623447
90067,3.7283661893312434
90068,3.781198059623447
90069,3.7948060790161926
90070,3.773795135019072
90071,3.3506013005239446
90072,3.3561075191862546
90073,3.8010911535792
90074,3.1655055815647803
90075,3.412923478410234
90076,3.788187311130919
90077,3.781198059623447
90078,3.7659273784362255
90079,3.7169307922107224
90080,3.4199104447285773
90081,3.748539666785762
90082,3.748539666785762
90083,3.3388932198999624
90084,3.8010911535792
90085,3.7659273784362255
90086,3.8127823313160927
90087,3.8010911535792
90088,3.7575335792819047
90089,3.8070741280336446
90090,3.7043642200895066
90091,3.748539666785762
90092,3.7388548491385953
90093,3.7948060790161926
90094,3.3665085322684876
90095,3.7659273784362255
90096,3.7169307922107224
90097,3.1429868224571296
90098,3.8127823313160927
90099,3.7388548491385953
90100,3.3665085322684876
90101,3.1429868224571296
90102,3.3807843042408225
90103,3.773795135019072
90104,3.361404933299746
90105,3.138040841349352
90106,3.823466664562535
90107,3.3561075191862546
90108,3.7283661893312434
90109,3.1655055815647803
90110,3.3761867050917798
90111,3.3448694929559815
90112,3.2289233007627853
90113,3.12213176851169
90114,3.156905278533494
90115,3.195615757607045
90116,3.7388548491385953
90117,3.40556259615924
90118,3.20862685521698
90119,3.385234457254258
90120,3.748539666785762
90121,3.7659273784362255
90122,3.7948060790161926
90123,3.3561075191862546
90124,3.1329244717858593
90125,3.788187311130919
90126,3.416461355103222
90127,3.0767210146587494
90128,3.0767210146587494
90129,3.8070741280336446
90130,3.773795135019072
90131,3.3937276383491026
90132,3.3977863761934297
90133,3.748539666785762
90134,3.361404933299746
90135,3.7388548491385953
90136,3.8070741280336446
90137,3.7948060790161926
90138,3.3665085322684876
90139,3.781198059623447
90140,3.7948060790161926
90141,3.326119060741781
90142,3.161268086161587
90143,3.12213176851169
90144,3.8010911535792
90145,3.361404933299746
90146,3.788187311130919
90147,3.326119060741781
90148,3.781198059623447
90149,3.3665085322684876
90150,3.7948060790161926
90151,3.773795135019072
90152,3.788187311130919
90153,3.8127823313160927
90154,3.7659273784362255
90155,3.7575335792819047
90156,3.781198059623447
90157,3.091153077772256
90158,3.3761867050917798
90159,3.3506013005239446
90160,3.7948060790161926
90161,3.198978939049115
90162,3.3761867050917798
90163,3.371431756921181
90164,3.3761867050917798
90165,3.3665085322684876
90166,3.3807843042408225
90167,3.3977863761934297
90168,3.3895461662646196
90169,3.823466664562535
90170,3.361404933299746
90171,3.7948060790161926
90172,3.748539666785762
90173,3.371431756921181
90174,3.156905278533494
90175,3.833301852248511
90176,3.773795135019072
90177,3.1696246229951144
90178,3.8010911535792
90179,3.312070012428013
90180,3.781198059623447
90181,3.3807843042408225
90182,3.773795135019072
90183,3.3761867050917798
90184,3.385234457254258
90185,3.748539666785762
90186,3.3665085322684876
90187,3.7575335792819047
90188,3.1043220804622815
90189,3.818239560845716
90190,3.4017292562136268
90191,3.8127823313160927
90192,3.3761867050917798
90193,3.138040841349352
90194,3.8127823313160927
90195,3.326119060741781
90196,3.7388548491385953
90197,3.40556259615924
90198,3.138040841349352
90199,3.4017292562136268
90200,3.8070741280336446
90201,3.7575335792819047
90202,3.8424113663102073
90203,3.3388932198999624
90204,3.8010911535792
90205,3.7283661893312434
90206,3.7575335792819047
90207,3.1276258331479783
90208,3.7575335792819047
90209,3.181331772269564
90210,3.7575335792819047
90211,3.7659273784362255
90212,3.7948060790161926
90213,3.788187311130919
90214,3.788187311130919
90215,3.788187311130919
90216,3.3506013005239446
90217,3.1276258331479783
90218,3.7948060790161926
90219,3.7283661893312434
90220,3.7659273784362255
90221,3.781198059623447
90222,3.773795135019072
90223,3.7948060790161926
90224,3.2054813196290675
90225,3.8070741280336446
90226,3.091153077772256
90227,3.12213176851169
90228,3.781198059623447
90229,3.1775321121621842
90230,3.773795135019072
90231,3.223408171010225
90232,3.7659273784362255
90233,3.0689528216580593
90234,3.7169307922107224
90235,3.8127823313160927
90236,3.8070741280336446
90237,3.7659273784362255
90238,3.7659273784362255
90239,3.788187311130919
90240,3.4232750183270286
90241,3.416461355103222
90242,3.4017292562136268
90243,3.828482007948594
90244,3.773795135019072
90245,3.828482007948594
90246,3.8127823313160927
90247,3.385234457254258
90248,3.828482007948594
90249,3.3326511512432306
90250,3.12213176851169
90251,3.788187311130919
90252,3.4017292562136268
90253,3.8070741280336446
90254,3.385234457254258
90255,3.40556259615924
90256,3.3937276383491026
90257,3.147773178759803
90258,3.0689528216580593
90259,3.4017292562136268
90260,3.4017292562136268
90261,3.8070741280336446
90262,3.1524096922159783
90263,3.3807843042408225
90264,3.8379406633929634
90265,3.773795135019072
90266,3.8127823313160927
90267,3.7575335792819047
90268,3.7659273784362255
90269,3.097881790551731
90270,3.7283661893312434
90271,3.110497183636534
90272,3.788187311130919
90273,3.3448694929559815
90274,3.7575335792819047
90275,3.773795135019072
90276,3.748539666785762
90277,3.7388548491385953
90278,3.147773178759803
90279,3.823466664562535
90280,3.3665085322684876
90281,3.7575335792819047
90282,3.748539666785762
90283,3.1736315245728437
90284,3.161268086161587
90285,3.1329244717858593
90286,3.147773178759803
90287,3.8127823313160927
90288,3.1043220804622815
90289,3.138040841349352
90290,3.7948060790161926
90291,3.8070741280336446
90292,3.8070741280336446
90293,3.781198059623447
90294,3.1655055815647803
90295,3.4329000274027406
90296,3.781198059623447
90297,3.3326511512432306
90298,3.7575335792819047
90299,3.8070741280336446
90300,3.091153077772256
90301,3.3895461662646196
90302,3.773795135019072
90303,3.7948060790161926
90304,3.0689528216580593
90305,3.416461355103222
90306,3.4232750183270286
90307,3.788187311130919
90308,3.7575335792819047
90309,3.781198059623447
90310,3.416461355103222
90311,3.833301852248511
90312,3.3761867050917798
90313,3.8127823313160927
90314,3.091153077772256
90315,3.42976623342297
90316,3.161268086161587
90317,3.8070741280336446
90318,3.818239560845716
90319,3.1164276559350093
90320,3.773795135019072
90321,3.7948060790161926
90322,3.8070741280336446
90323,3.8010911535792
90324,3.7575335792819047
90325,3.7283661893312434
90326,3.788187311130919
90327,3.4232750183270286
90328,3.385234457254258
90329,3.361404933299746
90330,3.1696246229951144
90331,3.371431756921181
90332,3.7575335792819047
90333,3.1655055815647803
90334,3.7948060790161926
90335,3.781198059623447
90336,3.3506013005239446
90337,3.1524096922159783
90338,3.4359636560604034
90339,3.8127823313160927
90340,3.3561075191862546
90341,3.385234457254258
90342,3.211705852269877
90343,3.1329244717858593
90344,3.7659273784362255
90345,3.060764830632699
90346,3.385234457254258
90347,3.3895461662646196
90348,3.1921733290701426
90349,3.8070741280336446
90350,3.319269279179486
90351,3.773795135019072
90352,3.781198059623447
90353,3.1775321121621842
90354,3.8070741280336446
90355,3.7388548491385953
90356,3.788187311130919
90357,3.4092922138509176
90358,3.7388548491385953
90359,3.385234457254258
90360,3.7169307922107224
90361,3.385234457254258
90362,3.8467255558058717
90363,3.7575335792819047
90364,3.3807843042408225
90365,3.147773178759803
90366,3.110497183636534
90367,3.748539666785762
90368,3.3506013005239446
90369,3.773795135019072
90370,3.788187311130919
90371,3.7388548491385953
90372,3.3937276383491026
90373,3.1524096922159783
90374,3.773795135019072
90375,3.823466664562535
90376,3.371431756921181
90377,3.1329244717858593
90378,3.773795135019072
90379,3.361404933299746
90380,3.3448694929559815
90381,3.781198059623447
90382,3.3761867050917798
90383,3.7948060790161926
90384,3.371431756921181
90385,3.40556259615924
90386,3.773795135019072
90387,3.748539666785762
90388,3.748539666785762
90389,3.3895461662646196
90390,3.788187311130919
90391,3.781198059623447
90392,3.1164276559350093
90393,3.7659273784362255
90394,3.385234457254258
90395,3.156905278533494
90396,3.773795135019072
90397,3.828482007948594
90398,3.788187311130919
90399,3.781198059623447
90400,3.361404933299746
90401,3.3665085322684876
90402,3.7659273784362255
90403,3.3561075191862546
90404,3.371431756921181
90405,3.7948060790161926
